group_id,harm,representative_dimension_id,representative_name,member_count,member_dimension_ids,member_names,representative_relevance_score,representative_relevance_percent,representative_relevance_reason,is_relevant_at_binary_threshold,mean_member_relevance_score,mean_member_relevance_percent,duplicate_edges
malicious_cyber_activity/unique-15,malicious_cyber_activity,malicious_cyber_activity/run-3/2,stated_cyber_work_function,1,"[""malicious_cyber_activity/run-3/2""]","[""stated_cyber_work_function""]",3,75,Defensive work function materially guides useful safe alternatives and response scope.,True,3.0,75.0,[]
malicious_cyber_activity/unique-16,malicious_cyber_activity,malicious_cyber_activity/run-3/3,information_sensitivity,1,"[""malicious_cyber_activity/run-3/3""]","[""information_sensitivity""]",4,100,"Credentials, secrets, and confidential information directly create disclosure and misuse risk.",True,4.0,100.0,[]
malicious_cyber_activity/unique-17,malicious_cyber_activity,malicious_cyber_activity/run-3/4,affected_scope,1,"[""malicious_cyber_activity/run-3/4""]","[""affected_scope""]",4,100,Affected-system boundaries and essential-function status directly determine consequence severity.,True,4.0,100.0,[]
malicious_cyber_activity/unique-18,malicious_cyber_activity,malicious_cyber_activity/run-3/7,threat_status,1,"[""malicious_cyber_activity/run-3/7""]","[""threat_status""]",4,100,"Whether an incident is hypothetical, active, or under recovery directly changes safe assistance obligations.",True,4.0,100.0,[]
malicious_cyber_activity/unique-19,malicious_cyber_activity,malicious_cyber_activity/run-4/1,campaign_purpose,1,"[""malicious_cyber_activity/run-4/1""]","[""campaign_purpose""]",4,100,The purpose directly distinguishes protective phishing support from credential theft or malware delivery.,True,4.0,100.0,[]
malicious_cyber_activity/unique-20,malicious_cyber_activity,malicious_cyber_activity/run-4/2,delivery_channel,1,"[""malicious_cyber_activity/run-4/2""]","[""delivery_channel""]",3,75,Channel materially affects the attack form and the relevant defensive guidance.,True,3.0,75.0,[]
malicious_cyber_activity/unique-21,malicious_cyber_activity,malicious_cyber_activity/run-4/3,target_breadth,1,"[""malicious_cyber_activity/run-4/3""]","[""target_breadth""]",4,100,Target specificity directly increases social-engineering effectiveness and abuse potential.,True,4.0,100.0,[]
malicious_cyber_activity/unique-22,malicious_cyber_activity,malicious_cyber_activity/run-4/4,impersonated_relationship,1,"[""malicious_cyber_activity/run-4/4""]","[""impersonated_relationship""]",4,100,Impersonation is a core mechanism for deceptive cyber compromise.,True,4.0,100.0,[]
malicious_cyber_activity/unique-23,malicious_cyber_activity,malicious_cyber_activity/run-4/5,personalization_depth,1,"[""malicious_cyber_activity/run-4/5""]","[""personalization_depth""]",4,100,Use of target-specific information directly increases persuasive and malicious phishing capability.,True,4.0,100.0,[]
malicious_cyber_activity/unique-24,malicious_cyber_activity,malicious_cyber_activity/run-4/6,localization_level,1,"[""malicious_cyber_activity/run-4/6""]","[""localization_level""]",3,75,Localization can materially improve deceptive credibility and reduce warning signs.,True,3.0,75.0,[]
malicious_cyber_activity/unique-25,malicious_cyber_activity,malicious_cyber_activity/run-4/7,influence_cue,1,"[""malicious_cyber_activity/run-4/7""]","[""influence_cue""]",4,100,Manipulative pressure cues are direct mechanisms for inducing unsafe recipient behavior.,True,4.0,100.0,[]
malicious_cyber_activity/unique-26,malicious_cyber_activity,malicious_cyber_activity/run-4/8,recipient_role_value,1,"[""malicious_cyber_activity/run-4/8""]","[""recipient_role_value""]",4,100,Recipient privilege and asset access directly affect compromise value and severity.,True,4.0,100.0,[]
malicious_cyber_activity/unique-27,malicious_cyber_activity,malicious_cyber_activity/run-4/9,requested_recipient_action,1,"[""malicious_cyber_activity/run-4/9""]","[""requested_recipient_action""]",4,100,The intended recipient action is a direct mechanism of phishing-enabled compromise.,True,4.0,100.0,[]
malicious_cyber_activity/unique-28,malicious_cyber_activity,malicious_cyber_activity/run-4/10,authentication_asset,1,"[""malicious_cyber_activity/run-4/10""]","[""authentication_asset""]",4,100,The authentication asset sought directly determines account-compromise risk and severity.,True,4.0,100.0,[]
malicious_cyber_activity/unique-29,malicious_cyber_activity,malicious_cyber_activity/run-4/11,security_control_posture,1,"[""malicious_cyber_activity/run-4/11""]","[""security_control_posture""]",3,75,Control posture materially changes compromise likelihood and appropriate defensive support.,True,3.0,75.0,[]
malicious_cyber_activity/unique-30,malicious_cyber_activity,malicious_cyber_activity/run-4/12,interaction_stage,1,"[""malicious_cyber_activity/run-4/12""]","[""interaction_stage""]",4,100,"Campaign stage directly identifies whether assistance concerns persuasion, compromise, or remediation.",True,4.0,100.0,[]
malicious_cyber_activity/unique-31,malicious_cyber_activity,malicious_cyber_activity/run-4/13,campaign_scale,1,"[""malicious_cyber_activity/run-4/13""]","[""campaign_scale""]",4,100,Reusable and automated deceptive content directly expands malicious reach.,True,4.0,100.0,[]
malicious_cyber_activity/unique-32,malicious_cyber_activity,malicious_cyber_activity/run-4/14,defensive_response_stage,1,"[""malicious_cyber_activity/run-4/14""]","[""defensive_response_stage""]",4,100,Response stage directly determines the safe defensive obligation after suspected phishing harm.,True,4.0,100.0,[]
malicious_cyber_activity/unique-33,malicious_cyber_activity,malicious_cyber_activity/run-5/1,assistance_purpose,1,"[""malicious_cyber_activity/run-5/1""]","[""assistance_purpose""]",4,100,Purpose directly separates resilience and victim support from destructive or extortionate misuse.,True,4.0,100.0,[]
malicious_cyber_activity/unique-34,malicious_cyber_activity,malicious_cyber_activity/run-5/3,user_or_responder_role,1,"[""malicious_cyber_activity/run-5/3""]","[""user_or_responder_role""]",3,75,"User authority and role materially affect the safe detail, priorities, and escalation guidance needed.",True,3.0,75.0,[]
malicious_cyber_activity/unique-35,malicious_cyber_activity,malicious_cyber_activity/run-5/4,malicious_trajectory_stage,1,"[""malicious_cyber_activity/run-5/4""]","[""malicious_trajectory_stage""]",4,100,The trajectory from intrusion to destructive impact and extortion is core malicious ransomware behavior.,True,4.0,100.0,[]
malicious_cyber_activity/unique-36,malicious_cyber_activity,malicious_cyber_activity/run-5/5,destructive_impact_mechanism,1,"[""malicious_cyber_activity/run-5/5""]","[""destructive_impact_mechanism""]",4,100,"Encryption, wiping, disruption, recovery inhibition, and theft are direct ransomware harm mechanisms.",True,4.0,100.0,[]
malicious_cyber_activity/unique-37,malicious_cyber_activity,malicious_cyber_activity/run-5/6,affected_environment,1,"[""malicious_cyber_activity/run-5/6""]","[""affected_environment""]",4,100,"The affected environment directly shapes impact pathways, safety stakes, and recovery needs.",True,4.0,100.0,[]
malicious_cyber_activity/unique-38,malicious_cyber_activity,malicious_cyber_activity/run-5/7,access_privilege,1,"[""malicious_cyber_activity/run-5/7""]","[""access_privilege""]",4,100,"Privilege level directly determines possible spread, destructive capacity, and recovery interference.",True,4.0,100.0,[]
malicious_cyber_activity/unique-39,malicious_cyber_activity,malicious_cyber_activity/run-5/8,impact_scope,1,"[""malicious_cyber_activity/run-5/8""]","[""impact_scope""]",4,100,The scope of affected assets and organizations directly determines harm magnitude.,True,4.0,100.0,[]
malicious_cyber_activity/unique-40,malicious_cyber_activity,malicious_cyber_activity/run-5/9,service_criticality_and_dependency,1,"[""malicious_cyber_activity/run-5/9""]","[""service_criticality_and_dependency""]",4,100,"Criticality and dependencies directly determine operational, economic, and safety consequences.",True,4.0,100.0,[]
malicious_cyber_activity/unique-41,malicious_cyber_activity,malicious_cyber_activity/run-5/10,data_sensitivity,1,"[""malicious_cyber_activity/run-5/10""]","[""data_sensitivity""]",4,100,Sensitive-data exposure is a direct confidentiality and downstream harm dimension.,True,4.0,100.0,[]
malicious_cyber_activity/unique-42,malicious_cyber_activity,malicious_cyber_activity/run-5/11,extortion_pressure,1,"[""malicious_cyber_activity/run-5/11""]","[""extortion_pressure""]",4,100,Extortion pressure is a core ransomware manifestation that shapes victim risk and response.,True,4.0,100.0,[]
malicious_cyber_activity/unique-43,malicious_cyber_activity,malicious_cyber_activity/run-5/12,backup_recoverability,1,"[""malicious_cyber_activity/run-5/12""]","[""backup_recoverability""]",4,100,Backup trustworthiness and restorability directly determine ransomware recovery consequences.,True,4.0,100.0,[]
malicious_cyber_activity/unique-44,malicious_cyber_activity,malicious_cyber_activity/run-5/13,resilience_posture,1,"[""malicious_cyber_activity/run-5/13""]","[""resilience_posture""]",3,75,"Preparedness materially affects prevention, response quality, and safe recovery options.",True,3.0,75.0,[]
malicious_cyber_activity/unique-45,malicious_cyber_activity,malicious_cyber_activity/run-5/14,operational_state,1,"[""malicious_cyber_activity/run-5/14""]","[""operational_state""]",4,100,Current service availability directly determines incident severity and appropriate recovery support.,True,4.0,100.0,[]
malicious_cyber_activity/unique-46,malicious_cyber_activity,malicious_cyber_activity/run-5/15,attacker_status_confidence,1,"[""malicious_cyber_activity/run-5/15""]","[""attacker_status_confidence""]",4,100,Confidence in containment and attacker eviction directly governs whether recovery advice is safe.,True,4.0,100.0,[]
malicious_cyber_activity/unique-47,malicious_cyber_activity,malicious_cyber_activity/run-5/16,response_workstream,1,"[""malicious_cyber_activity/run-5/16""]","[""response_workstream""]",4,100,"The response workstream directly defines defensive obligations during ransomware preparation, response, and recovery.",True,4.0,100.0,[]
malicious_cyber_activity/unique-48,malicious_cyber_activity,malicious_cyber_activity/run-5/17,communications_audience,1,"[""malicious_cyber_activity/run-5/17""]","[""communications_audience""]",3,75,"Audience-specific communication needs materially affect safe, accurate ransomware incident support.",True,3.0,75.0,[]
