group_id,harm,representative_dimension_id,representative_name,member_count,member_dimension_ids,member_names,representative_relevance_score,representative_relevance_percent,representative_relevance_reason,is_relevant_at_binary_threshold,mean_member_relevance_score,mean_member_relevance_percent,duplicate_edges
malicious_cyber_activity/unique-18,malicious_cyber_activity,malicious_cyber_activity/run-3/7,threat_status,1,"[""malicious_cyber_activity/run-3/7""]","[""threat_status""]",4,100,Active unauthorized operations versus response contexts directly change safe obligations.,True,4.0,100.0,[]
malicious_cyber_activity/unique-19,malicious_cyber_activity,malicious_cyber_activity/run-4/1,campaign_purpose,1,"[""malicious_cyber_activity/run-4/1""]","[""campaign_purpose""]",4,100,Purpose directly separates awareness and recovery from credential theft or malware delivery.,True,4.0,100.0,[]
malicious_cyber_activity/unique-20,malicious_cyber_activity,malicious_cyber_activity/run-4/2,delivery_channel,1,"[""malicious_cyber_activity/run-4/2""]","[""delivery_channel""]",3,75,Channel changes the form and defensive context of phishing-related assistance.,True,3.0,75.0,[]
malicious_cyber_activity/unique-21,malicious_cyber_activity,malicious_cyber_activity/run-4/3,target_breadth,1,"[""malicious_cyber_activity/run-4/3""]","[""target_breadth""]",3,75,Target breadth changes personalization potential and likely campaign reach.,True,3.0,75.0,[]
malicious_cyber_activity/unique-22,malicious_cyber_activity,malicious_cyber_activity/run-4/4,impersonated_relationship,1,"[""malicious_cyber_activity/run-4/4""]","[""impersonated_relationship""]",4,100,Constructing false trusted identities is a direct phishing and social-engineering mechanism.,True,4.0,100.0,[]
malicious_cyber_activity/unique-23,malicious_cyber_activity,malicious_cyber_activity/run-4/5,personalization_depth,2,"[""malicious_cyber_activity/run-4/5"",""malicious_cyber_activity/run-7/6""]","[""personalization_depth"",""personalization_depth""]",4,100,Target-specific context directly increases deceptive communication effectiveness.,True,4.0,100.0,"[{""left_id"":""malicious_cyber_activity/run-4/5"",""right_id"":""malicious_cyber_activity/run-7/6"",""reasons"":""exact normalized name; LLM judged substantially interchangeable""}]"
malicious_cyber_activity/unique-24,malicious_cyber_activity,malicious_cyber_activity/run-4/6,localization_level,2,"[""malicious_cyber_activity/run-4/6"",""malicious_cyber_activity/run-7/7""]","[""localization_level"",""language_localization""]",3,75,Localization can materially improve realism and reduce phishing warning cues.,True,3.0,75.0,"[{""left_id"":""malicious_cyber_activity/run-4/6"",""right_id"":""malicious_cyber_activity/run-7/7"",""reasons"":""LLM judged substantially interchangeable""}]"
malicious_cyber_activity/unique-25,malicious_cyber_activity,malicious_cyber_activity/run-4/7,influence_cue,1,"[""malicious_cyber_activity/run-4/7""]","[""influence_cue""]",4,100,Manipulative influence cues are direct mechanisms for inducing unsafe user action.,True,4.0,100.0,[]
malicious_cyber_activity/unique-26,malicious_cyber_activity,malicious_cyber_activity/run-4/8,recipient_role_value,1,"[""malicious_cyber_activity/run-4/8""]","[""recipient_role_value""]",4,100,Recipient privilege and asset access directly affect likely compromise impact.,True,4.0,100.0,[]
malicious_cyber_activity/unique-27,malicious_cyber_activity,malicious_cyber_activity/run-4/9,requested_recipient_action,1,"[""malicious_cyber_activity/run-4/9""]","[""requested_recipient_action""]",4,100,The action sought from a recipient is a direct mechanism of phishing compromise.,True,4.0,100.0,[]
malicious_cyber_activity/unique-28,malicious_cyber_activity,malicious_cyber_activity/run-4/10,authentication_asset,1,"[""malicious_cyber_activity/run-4/10""]","[""authentication_asset""]",4,100,Authentication material is directly linked to account compromise and abuse.,True,4.0,100.0,[]
malicious_cyber_activity/unique-29,malicious_cyber_activity,malicious_cyber_activity/run-4/11,security_control_posture,2,"[""malicious_cyber_activity/run-4/11"",""malicious_cyber_activity/run-6/14""]","[""security_control_posture"",""defensive_control_context""]",3,75,Control posture materially changes feasibility and appropriate defensive guidance.,True,3.0,75.0,"[{""left_id"":""malicious_cyber_activity/run-4/11"",""right_id"":""malicious_cyber_activity/run-6/14"",""reasons"":""LLM judged substantially interchangeable""}]"
malicious_cyber_activity/unique-30,malicious_cyber_activity,malicious_cyber_activity/run-4/12,interaction_stage,1,"[""malicious_cyber_activity/run-4/12""]","[""interaction_stage""]",4,100,Trust-building and repeated approval pressure are direct campaign mechanisms.,True,4.0,100.0,[]
malicious_cyber_activity/unique-31,malicious_cyber_activity,malicious_cyber_activity/run-4/14,defensive_response_stage,2,"[""malicious_cyber_activity/run-4/14"",""malicious_cyber_activity/run-5/16""]","[""defensive_response_stage"",""response_workstream""]",4,100,"Response stage directly determines safe, useful guidance after suspected or confirmed compromise.",True,4.0,100.0,"[{""left_id"":""malicious_cyber_activity/run-4/14"",""right_id"":""malicious_cyber_activity/run-5/16"",""reasons"":""LLM judged substantially interchangeable""}]"
malicious_cyber_activity/unique-32,malicious_cyber_activity,malicious_cyber_activity/run-5/1,assistance_purpose,1,"[""malicious_cyber_activity/run-5/1""]","[""assistance_purpose""]",4,100,It directly distinguishes resilience and victim support from extortion-enabling assistance.,True,4.0,100.0,[]
malicious_cyber_activity/unique-33,malicious_cyber_activity,malicious_cyber_activity/run-5/3,user_or_responder_role,1,"[""malicious_cyber_activity/run-5/3""]","[""user_or_responder_role""]",3,75,"Role materially affects safe response priorities, detail, and escalation guidance.",True,3.0,75.0,[]
malicious_cyber_activity/unique-34,malicious_cyber_activity,malicious_cyber_activity/run-5/5,destructive_impact_mechanism,1,"[""malicious_cyber_activity/run-5/5""]","[""destructive_impact_mechanism""]",4,100,"Encryption, wiping, recovery inhibition, and disclosure threats are direct ransomware harm mechanisms.",True,4.0,100.0,[]
malicious_cyber_activity/unique-35,malicious_cyber_activity,malicious_cyber_activity/run-5/6,affected_environment,1,"[""malicious_cyber_activity/run-5/6""]","[""affected_environment""]",4,100,"Environment type directly affects impact pathways, dependencies, and safe recovery advice.",True,4.0,100.0,[]
malicious_cyber_activity/unique-36,malicious_cyber_activity,malicious_cyber_activity/run-5/8,impact_scope,1,"[""malicious_cyber_activity/run-5/8""]","[""impact_scope""]",4,100,The number and dependency range of affected parties directly determine harm severity.,True,4.0,100.0,[]
malicious_cyber_activity/unique-37,malicious_cyber_activity,malicious_cyber_activity/run-5/10,data_sensitivity,1,"[""malicious_cyber_activity/run-5/10""]","[""data_sensitivity""]",4,100,Sensitive-data exposure is a direct confidentiality and downstream-harm dimension.,True,4.0,100.0,[]
malicious_cyber_activity/unique-38,malicious_cyber_activity,malicious_cyber_activity/run-5/11,extortion_pressure,1,"[""malicious_cyber_activity/run-5/11""]","[""extortion_pressure""]",4,100,Coercive demands and escalating threats are direct ransomware manifestations.,True,4.0,100.0,[]
malicious_cyber_activity/unique-39,malicious_cyber_activity,malicious_cyber_activity/run-5/12,backup_recoverability,1,"[""malicious_cyber_activity/run-5/12""]","[""backup_recoverability""]",4,100,Backup trustworthiness directly determines ransomware recovery options and severity.,True,4.0,100.0,[]
malicious_cyber_activity/unique-40,malicious_cyber_activity,malicious_cyber_activity/run-5/13,resilience_posture,1,"[""malicious_cyber_activity/run-5/13""]","[""resilience_posture""]",3,75,Preparedness and rehearsed resilience materially affect appropriate prevention and recovery advice.,True,3.0,75.0,[]
malicious_cyber_activity/unique-41,malicious_cyber_activity,malicious_cyber_activity/run-5/14,operational_state,1,"[""malicious_cyber_activity/run-5/14""]","[""operational_state""]",4,100,"Current service condition directly changes urgency, safe priorities, and usable recovery options.",True,4.0,100.0,[]
malicious_cyber_activity/unique-42,malicious_cyber_activity,malicious_cyber_activity/run-5/15,attacker_status_confidence,1,"[""malicious_cyber_activity/run-5/15""]","[""attacker_status_confidence""]",4,100,Confidence in eviction and containment directly affects safe restoration recommendations.,True,4.0,100.0,[]
malicious_cyber_activity/unique-43,malicious_cyber_activity,malicious_cyber_activity/run-5/17,communications_audience,1,"[""malicious_cyber_activity/run-5/17""]","[""communications_audience""]",3,75,Audience-specific communications materially shape safe incident support and disclosure handling.,True,3.0,75.0,[]
malicious_cyber_activity/unique-44,malicious_cyber_activity,malicious_cyber_activity/run-6/3,cyber_task_family,1,"[""malicious_cyber_activity/run-6/3""]","[""cyber_task_family""]",4,100,Different cyber workflows present distinct harmful mechanisms and safe-response needs.,True,4.0,100.0,[]
malicious_cyber_activity/unique-45,malicious_cyber_activity,malicious_cyber_activity/run-6/5,target_specificity,1,"[""malicious_cyber_activity/run-6/5""]","[""target_specificity""]",4,100,Real target details can transform generic information into immediately adaptable harmful assistance.,True,4.0,100.0,[]
malicious_cyber_activity/unique-46,malicious_cyber_activity,malicious_cyber_activity/run-6/7,exploit_maturity,1,"[""malicious_cyber_activity/run-6/7""]","[""exploit_maturity""]",3,75,"Exploit maturity affects accessibility, urgency, and the dangerous value of further assistance.",True,3.0,75.0,[]
malicious_cyber_activity/unique-47,malicious_cyber_activity,malicious_cyber_activity/run-6/8,attack_complexity,1,"[""malicious_cyber_activity/run-6/8""]","[""attack_complexity""]",3,75,Complexity affects the degree to which model assistance lowers practical barriers.,True,3.0,75.0,[]
malicious_cyber_activity/unique-48,malicious_cyber_activity,malicious_cyber_activity/run-6/13,requester_capability,2,"[""malicious_cyber_activity/run-6/13"",""malicious_cyber_activity/run-7/13""]","[""requester_capability"",""requester_resource_profile""]",3,75,Requester expertise affects the practical uplift and risk of otherwise similar assistance.,True,3.0,75.0,"[{""left_id"":""malicious_cyber_activity/run-6/13"",""right_id"":""malicious_cyber_activity/run-7/13"",""reasons"":""LLM judged substantially interchangeable""}]"
malicious_cyber_activity/unique-49,malicious_cyber_activity,malicious_cyber_activity/run-7/10,operator_control,1,"[""malicious_cyber_activity/run-7/10""]","[""operator_control""]",4,100,Reduced human oversight can turn bounded assistance into coordinated harmful planning.,True,4.0,100.0,[]
malicious_cyber_activity/unique-50,malicious_cyber_activity,malicious_cyber_activity/run-7/11,iterative_refinement,1,"[""malicious_cyber_activity/run-7/11""]","[""iterative_refinement""]",4,100,Feedback-driven refinement can progressively weaponize otherwise bounded assistance.,True,4.0,100.0,[]
