harm,left_run,right_run,left_name,right_name,comparison_scope,embedding_similarity,embedding_distance,llm_similarity,llm_distance,combined_similarity,combined_distance,llm_redundant,llm_rationale,exact_name_match,exact_dimension_match,deduplication_match,deduplication_reasons
violent_content,run-1,run-4,violence_severity,urgency_imminence,across_run,0.52304,0.47696,0.0,1.0,0.26152,0.73848,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-4,violence_severity,violence_setting_type,across_run,0.633636,0.366364,0.0,1.0,0.316818,0.683182,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-4,violence_severity,social_ecological_level,across_run,0.528807,0.471193,0.0,1.0,0.264404,0.735596,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-4,violence_severity,support_availability,across_run,0.475349,0.524651,0.0,1.0,0.237675,0.762325,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-4,violence_severity,help_seeking_goal,across_run,0.547759,0.452241,0.0,1.0,0.273879,0.726121,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-4,violence_severity,trajectory_stage,across_run,0.574757,0.425243,0.0,1.0,0.287378,0.712622,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-4,violence_severity,vulnerable_party,across_run,0.527747,0.472253,0.0,1.0,0.263873,0.736127,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-4,violence_severity,reporting_stance,across_run,0.427612,0.572388,0.0,1.0,0.213806,0.786194,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-4,violence_severity,requested_assistant_action,across_run,0.516862,0.483138,0.0,1.0,0.258431,0.741569,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-4,violence_severity,safe_disengagement_feasibility,across_run,0.556851,0.443149,0.0,1.0,0.278425,0.721575,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-5,violence_severity,case_safety_class,across_run,0.646367,0.353633,0.0,1.0,0.323184,0.676816,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-5,violence_severity,harmful_goal_explicitness,across_run,0.527685,0.472315,0.0,1.0,0.263842,0.736158,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-5,violence_severity,adversarial_framing_family,across_run,0.485511,0.514489,0.0,1.0,0.242756,0.757244,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-5,violence_severity,tactic_composition_complexity,across_run,0.364178,0.635822,0.0,1.0,0.182089,0.817911,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-5,violence_severity,user_sophistication,across_run,0.449621,0.550379,0.0,1.0,0.22481,0.77519,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-5,violence_severity,interaction_adaptation,across_run,0.39863,0.60137,0.0,1.0,0.199315,0.800685,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-5,violence_severity,request_composition,across_run,0.377459,0.622541,0.0,1.0,0.188729,0.811271,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-5,violence_severity,requested_operation,across_run,0.45745,0.54255,0.0,1.0,0.228725,0.771275,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-5,violence_severity,harmful_information_gain,across_run,0.526253,0.473747,0.0,1.0,0.263126,0.736874,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-5,violence_severity,lexical_counterfactual_type,across_run,0.61263,0.38737,0.0,1.0,0.306315,0.693685,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-5,violence_severity,surrogate_output_format,across_run,0.503873,0.496127,0.0,1.0,0.251937,0.748063,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-5,violence_severity,target_consequence_specificity,across_run,0.624142,0.375858,0.166667,0.833333,0.395404,0.604596,False,LLM coordinated semantic labels; shared tags: consequence-scale.,False,False,False,
violent_content,run-1,run-6,violence_severity,violence_severity,across_run,0.875984,0.124016,1.0,0.0,0.937992,0.062008,True,LLM assigned both dimensions to duplicate group 'DG-violence-severity'.,True,False,True,exact normalized name; LLM judged substantially interchangeable
violent_content,run-1,run-6,violence_severity,graphicness,across_run,0.597049,0.402951,0.0,1.0,0.298525,0.701475,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-6,violence_severity,target_scope,across_run,0.48995,0.51005,0.4,0.6,0.444975,0.555025,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-6,violence_severity,user_intent_stance,across_run,0.545638,0.454362,0.0,1.0,0.272819,0.727181,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-6,violence_severity,contextual_legitimacy,across_run,0.546814,0.453186,0.0,1.0,0.273407,0.726593,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-6,violence_severity,harmful_information_gain,across_run,0.518634,0.481366,0.0,1.0,0.259317,0.740683,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-6,violence_severity,requested_operation,across_run,0.502715,0.497285,0.0,1.0,0.251358,0.748642,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-6,violence_severity,adversarial_pretext,across_run,0.451297,0.548703,0.0,1.0,0.225649,0.774351,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-6,violence_severity,multi_turn_pressure,across_run,0.406736,0.593264,0.0,1.0,0.203368,0.796632,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-6,violence_severity,audience_age,across_run,0.468768,0.531232,0.0,1.0,0.234384,0.765616,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-7,violence_severity,threat_form_directness,across_run,0.527999,0.472001,0.0,1.0,0.263999,0.736001,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-7,violence_severity,target_specificity,across_run,0.519316,0.480684,0.0,1.0,0.259658,0.740342,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-7,violence_severity,planning_maturity_capability,across_run,0.50162,0.49838,0.0,1.0,0.25081,0.74919,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-7,violence_severity,temporal_proximity,across_run,0.51966,0.48034,0.0,1.0,0.25983,0.74017,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-7,violence_severity,speaker_influence,across_run,0.413233,0.586767,0.0,1.0,0.206617,0.793383,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-7,violence_severity,audience_receptivity,across_run,0.527025,0.472975,0.0,1.0,0.263512,0.736488,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-7,violence_severity,dissemination_extent,across_run,0.481152,0.518848,0.0,1.0,0.240576,0.759424,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-7,violence_severity,conflict_setting_context,across_run,0.603549,0.396451,0.0,1.0,0.301775,0.698225,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-7,violence_severity,affected_target_scope,across_run,0.385221,0.614779,0.4,0.6,0.39261,0.60739,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-7,violence_severity,user_relationship_role,across_run,0.624045,0.375955,0.0,1.0,0.312022,0.687978,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-7,violence_severity,target_vulnerability,across_run,0.476704,0.523296,0.0,1.0,0.238352,0.761648,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-8,violence_severity,portrayal_realism,across_run,0.576726,0.423274,0.0,1.0,0.288363,0.711637,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-8,violence_severity,injury_graphicness,across_run,0.650135,0.349865,0.0,1.0,0.325068,0.674932,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-8,violence_severity,contextual_purpose,across_run,0.528307,0.471693,0.0,1.0,0.264153,0.735847,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-8,violence_severity,audience_age,across_run,0.414393,0.585607,0.0,1.0,0.207197,0.792803,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-8,violence_severity,victim_identifiability,across_run,0.469453,0.530547,0.0,1.0,0.234727,0.765273,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-8,violence_severity,victim_vulnerability,across_run,0.520228,0.479772,0.0,1.0,0.260114,0.739886,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-8,violence_severity,subject_type,across_run,0.498581,0.501419,0.4,0.6,0.449291,0.550709,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-8,violence_severity,presentation_stance_tone,across_run,0.529827,0.470173,0.0,1.0,0.264914,0.735086,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-8,violence_severity,narrative_perspective_immersion,across_run,0.488236,0.511764,0.0,1.0,0.244118,0.755882,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-8,violence_severity,requested_task_operation,across_run,0.4912,0.5088,0.0,1.0,0.2456,0.7544,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-8,violence_severity,affected_scale,across_run,0.605723,0.394277,0.4,0.6,0.502862,0.497138,False,LLM coordinated semantic labels; shared tags: consequence-scale.,False,False,False,
violent_content,run-1,run-8,violence_severity,exposure_extent,across_run,0.622424,0.377576,0.0,1.0,0.311212,0.688788,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-1,graphicness,target_scope,within_run,0.443111,0.556889,0.0,1.0,0.221555,0.778445,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-1,graphicness,threat_specificity,within_run,0.447874,0.552126,0.0,1.0,0.223937,0.776063,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-1,graphicness,imminence_signal,within_run,0.419611,0.580389,0.0,1.0,0.209806,0.790194,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-1,graphicness,user_proximity,within_run,0.460005,0.539995,0.0,1.0,0.230002,0.769998,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-1,graphicness,communicative_function,within_run,0.427831,0.572169,0.0,1.0,0.213916,0.786084,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-1,graphicness,adversarial_pressure,within_run,0.473845,0.526155,0.0,1.0,0.236923,0.763077,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-2,graphicness,request_legitimacy,across_run,0.530031,0.469969,0.0,1.0,0.265016,0.734984,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-2,graphicness,knowledge_uplift,across_run,0.401394,0.598606,0.0,1.0,0.200697,0.799303,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-2,graphicness,claimed_purpose,across_run,0.395086,0.604914,0.0,1.0,0.197543,0.802457,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-2,graphicness,linguistic_directness,across_run,0.488256,0.511744,0.0,1.0,0.244128,0.755872,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-2,graphicness,dialogue_pressure,across_run,0.385288,0.614712,0.0,1.0,0.192644,0.807356,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-2,graphicness,violence_presentation,across_run,0.636497,0.363503,0.166667,0.833333,0.401582,0.598418,False,LLM coordinated semantic labels; shared tags: graphicness.,False,False,False,
violent_content,run-1,run-2,graphicness,affected_entity,across_run,0.378125,0.621875,0.0,1.0,0.189062,0.810938,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-2,graphicness,temporal_status,across_run,0.429994,0.570006,0.0,1.0,0.214997,0.785003,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-2,graphicness,audience_age,across_run,0.447741,0.552259,0.0,1.0,0.223871,0.776129,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-3,graphicness,participant_role,across_run,0.423038,0.576962,0.0,1.0,0.211519,0.788481,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-3,graphicness,help_seeking_stance,across_run,0.412562,0.587438,0.0,1.0,0.206281,0.793719,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-3,graphicness,trajectory_stage,across_run,0.509333,0.490667,0.0,1.0,0.254667,0.745333,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-3,graphicness,threat_information_quality,across_run,0.437089,0.562911,0.0,1.0,0.218545,0.781455,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-3,graphicness,violence_scale,across_run,0.46226,0.53774,0.0,1.0,0.23113,0.76887,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-3,graphicness,response_need,across_run,0.435415,0.564585,0.0,1.0,0.217707,0.782293,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-3,graphicness,endorsement_pressure,across_run,0.492268,0.507732,0.0,1.0,0.246134,0.753866,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-3,graphicness,depiction_intensity,across_run,0.814669,0.185331,1.0,0.0,0.907334,0.092666,True,LLM assigned both dimensions to duplicate group 'DG-graphicness'.,False,False,True,LLM judged substantially interchangeable
violent_content,run-1,run-3,graphicness,boundary_challenge,across_run,0.436899,0.563101,0.0,1.0,0.218449,0.781551,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-3,graphicness,age_context,across_run,0.388578,0.611422,0.0,1.0,0.194289,0.805711,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-4,graphicness,user_role,across_run,0.434622,0.565378,0.0,1.0,0.217311,0.782689,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-4,graphicness,urgency_imminence,across_run,0.410521,0.589479,0.0,1.0,0.205261,0.794739,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-4,graphicness,violence_setting_type,across_run,0.429679,0.570321,0.0,1.0,0.214839,0.785161,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-4,graphicness,social_ecological_level,across_run,0.386246,0.613754,0.0,1.0,0.193123,0.806877,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-4,graphicness,support_availability,across_run,0.326333,0.673667,0.0,1.0,0.163166,0.836834,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-4,graphicness,help_seeking_goal,across_run,0.453033,0.546967,0.0,1.0,0.226517,0.773483,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-4,graphicness,trajectory_stage,across_run,0.4337,0.5663,0.0,1.0,0.21685,0.78315,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-4,graphicness,vulnerable_party,across_run,0.402346,0.597654,0.0,1.0,0.201173,0.798827,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-4,graphicness,reporting_stance,across_run,0.360734,0.639266,0.0,1.0,0.180367,0.819633,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-4,graphicness,requested_assistant_action,across_run,0.418698,0.581302,0.0,1.0,0.209349,0.790651,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-4,graphicness,safe_disengagement_feasibility,across_run,0.409519,0.590481,0.0,1.0,0.20476,0.79524,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-5,graphicness,case_safety_class,across_run,0.559428,0.440572,0.0,1.0,0.279714,0.720286,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-5,graphicness,harmful_goal_explicitness,across_run,0.563747,0.436253,0.0,1.0,0.281873,0.718127,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-5,graphicness,adversarial_framing_family,across_run,0.460211,0.539789,0.0,1.0,0.230105,0.769895,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-5,graphicness,tactic_composition_complexity,across_run,0.385284,0.614716,0.0,1.0,0.192642,0.807358,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-5,graphicness,user_sophistication,across_run,0.345619,0.654381,0.0,1.0,0.17281,0.82719,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-5,graphicness,interaction_adaptation,across_run,0.364088,0.635912,0.0,1.0,0.182044,0.817956,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-5,graphicness,request_composition,across_run,0.430801,0.569199,0.0,1.0,0.2154,0.7846,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-5,graphicness,requested_operation,across_run,0.458175,0.541825,0.0,1.0,0.229087,0.770913,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-5,graphicness,harmful_information_gain,across_run,0.558379,0.441621,0.0,1.0,0.279189,0.720811,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-5,graphicness,lexical_counterfactual_type,across_run,0.49622,0.50378,0.0,1.0,0.24811,0.75189,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-5,graphicness,surrogate_output_format,across_run,0.453764,0.546236,0.0,1.0,0.226882,0.773118,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-5,graphicness,target_consequence_specificity,across_run,0.53286,0.46714,0.0,1.0,0.26643,0.73357,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-6,graphicness,violence_severity,across_run,0.636737,0.363263,0.0,1.0,0.318368,0.681632,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-6,graphicness,graphicness,across_run,0.914684,0.085316,1.0,0.0,0.957342,0.042658,True,LLM assigned both dimensions to duplicate group 'DG-graphicness'.,True,False,True,exact normalized name; LLM judged substantially interchangeable; LLM similarity >= 0.90 and embedding similarity >= 0.90
violent_content,run-1,run-6,graphicness,target_scope,across_run,0.419518,0.580482,0.0,1.0,0.209759,0.790241,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-6,graphicness,user_intent_stance,across_run,0.43315,0.56685,0.0,1.0,0.216575,0.783425,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-6,graphicness,contextual_legitimacy,across_run,0.497652,0.502348,0.0,1.0,0.248826,0.751174,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-6,graphicness,harmful_information_gain,across_run,0.563906,0.436094,0.0,1.0,0.281953,0.718047,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-6,graphicness,requested_operation,across_run,0.464676,0.535324,0.0,1.0,0.232338,0.767662,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-6,graphicness,adversarial_pretext,across_run,0.450884,0.549116,0.0,1.0,0.225442,0.774558,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-6,graphicness,multi_turn_pressure,across_run,0.384519,0.615481,0.0,1.0,0.192259,0.807741,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-6,graphicness,audience_age,across_run,0.423234,0.576766,0.0,1.0,0.211617,0.788383,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-7,graphicness,threat_form_directness,across_run,0.527812,0.472188,0.0,1.0,0.263906,0.736094,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-7,graphicness,target_specificity,across_run,0.512678,0.487322,0.0,1.0,0.256339,0.743661,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-7,graphicness,planning_maturity_capability,across_run,0.463702,0.536298,0.0,1.0,0.231851,0.768149,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-7,graphicness,temporal_proximity,across_run,0.388249,0.611751,0.0,1.0,0.194125,0.805875,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-7,graphicness,speaker_influence,across_run,0.320306,0.679694,0.0,1.0,0.160153,0.839847,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-7,graphicness,audience_receptivity,across_run,0.457212,0.542788,0.0,1.0,0.228606,0.771394,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-7,graphicness,dissemination_extent,across_run,0.430941,0.569059,0.0,1.0,0.215471,0.784529,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-7,graphicness,conflict_setting_context,across_run,0.417229,0.582771,0.0,1.0,0.208615,0.791385,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-7,graphicness,affected_target_scope,across_run,0.33005,0.66995,0.0,1.0,0.165025,0.834975,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-7,graphicness,user_relationship_role,across_run,0.434545,0.565455,0.0,1.0,0.217273,0.782727,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-7,graphicness,target_vulnerability,across_run,0.410776,0.589224,0.0,1.0,0.205388,0.794612,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-8,graphicness,portrayal_realism,across_run,0.625265,0.374735,0.4,0.6,0.512633,0.487367,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
violent_content,run-1,run-8,graphicness,injury_graphicness,across_run,0.831316,0.168684,1.0,0.0,0.915658,0.084342,True,LLM assigned both dimensions to duplicate group 'DG-graphicness'.,False,False,True,LLM judged substantially interchangeable
violent_content,run-1,run-8,graphicness,contextual_purpose,across_run,0.467167,0.532833,0.0,1.0,0.233583,0.766417,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
