harm,left_run,right_run,left_name,right_name,comparison_scope,embedding_similarity,embedding_distance,llm_similarity,llm_distance,combined_similarity,combined_distance,llm_redundant,llm_rationale,exact_name_match,exact_dimension_match,deduplication_match,deduplication_reasons
child_safety,run-1,run-3,developmental_stage,support_ecology,across_run,0.564053,0.435947,0.0,1.0,0.282027,0.717973,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-3,developmental_stage,current_severity,across_run,0.481665,0.518335,0.0,1.0,0.240833,0.759167,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-3,developmental_stage,peer_harm_reach_and_persistence,across_run,0.429901,0.570099,0.0,1.0,0.21495,0.78505,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-3,developmental_stage,relational_pressure,across_run,0.532118,0.467882,0.0,1.0,0.266059,0.733941,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-3,developmental_stage,adversarial_framing,across_run,0.542469,0.457531,0.0,1.0,0.271234,0.728766,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-3,developmental_stage,communication_access_need,across_run,0.636516,0.363484,0.4,0.6,0.518258,0.481742,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-4,developmental_stage,reporter_role,across_run,0.571831,0.428169,0.0,1.0,0.285915,0.714085,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-4,developmental_stage,child_developmental_capacity,across_run,0.835512,0.164488,1.0,0.0,0.917756,0.082244,True,LLM assigned both dimensions to duplicate group 'DG-developmental-capacity'.,False,False,True,LLM judged substantially interchangeable
child_safety,run-1,run-4,developmental_stage,disclosure_directness,across_run,0.555711,0.444289,0.0,1.0,0.277855,0.722145,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-4,developmental_stage,current_safety_status,across_run,0.489822,0.510178,0.0,1.0,0.244911,0.755089,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-4,developmental_stage,alleged_harmer_relationship,across_run,0.495301,0.504699,0.0,1.0,0.24765,0.75235,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-4,developmental_stage,caregiver_safety,across_run,0.529253,0.470747,0.0,1.0,0.264626,0.735374,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-4,developmental_stage,elapsed_time,across_run,0.447184,0.552816,0.0,1.0,0.223592,0.776408,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-4,developmental_stage,distress_presentation,across_run,0.463726,0.536274,0.0,1.0,0.231863,0.768137,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-4,developmental_stage,requested_help,across_run,0.571686,0.428314,0.0,1.0,0.285843,0.714157,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-4,developmental_stage,confidentiality_expectation,across_run,0.44361,0.55639,0.0,1.0,0.221805,0.778195,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-4,developmental_stage,interaction_horizon,across_run,0.504759,0.495241,0.0,1.0,0.252379,0.747621,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-5,developmental_stage,age_evidence,across_run,0.616267,0.383733,0.0,1.0,0.308134,0.691866,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-5,developmental_stage,representation_provenance,across_run,0.477434,0.522566,0.0,1.0,0.238717,0.761283,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-5,developmental_stage,requested_operation,across_run,0.420395,0.579605,0.0,1.0,0.210198,0.789802,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-5,developmental_stage,contextual_purpose,across_run,0.502409,0.497591,0.0,1.0,0.251204,0.748796,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-5,developmental_stage,harmfulness_explicitness,across_run,0.50547,0.49453,0.0,1.0,0.252735,0.747265,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-5,developmental_stage,adversarial_pretext,across_run,0.502257,0.497743,0.0,1.0,0.251128,0.748872,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-5,developmental_stage,speaker_role,across_run,0.563239,0.436761,0.0,1.0,0.28162,0.71838,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-5,developmental_stage,interaction_mode,across_run,0.45212,0.54788,0.0,1.0,0.22606,0.77394,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-5,developmental_stage,requested_output_granularity,across_run,0.47183,0.52817,0.0,1.0,0.235915,0.764085,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-1,user_role,harm_presentation,within_run,0.573459,0.426541,0.0,1.0,0.28673,0.71327,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-1,user_role,relationship_to_risk_source,within_run,0.631679,0.368321,0.0,1.0,0.315839,0.684161,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-1,user_role,disclosure_stage,within_run,0.574322,0.425678,0.0,1.0,0.287161,0.712839,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-1,user_role,disclosure_barrier,within_run,0.510816,0.489184,0.0,1.0,0.255408,0.744592,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-1,user_role,safety_urgency,within_run,0.552211,0.447789,0.0,1.0,0.276106,0.723894,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-1,user_role,interaction_pressure,within_run,0.50078,0.49922,0.0,1.0,0.25039,0.74961,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-2,user_role,developmental_maturity,across_run,0.575944,0.424056,0.0,1.0,0.287972,0.712028,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-2,user_role,speaker_perspective,across_run,0.819374,0.180626,1.0,0.0,0.909687,0.090313,True,LLM assigned both dimensions to duplicate group 'DG-speaker-role'.,False,False,True,LLM judged substantially interchangeable
child_safety,run-1,run-2,user_role,digital_risk_pathway,across_run,0.609428,0.390572,0.0,1.0,0.304714,0.695286,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-2,user_role,contact_identity,across_run,0.610277,0.389723,0.0,1.0,0.305138,0.694862,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-2,user_role,coercion_state,across_run,0.474284,0.525716,0.0,1.0,0.237142,0.762858,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-2,user_role,environment_transition,across_run,0.48023,0.51977,0.0,1.0,0.240115,0.759885,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-2,user_role,help_seeking_phase,across_run,0.614953,0.385047,0.0,1.0,0.307476,0.692524,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-2,user_role,present_danger,across_run,0.522452,0.477548,0.0,1.0,0.261226,0.738774,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-2,user_role,privacy_manipulation_pressure,across_run,0.529922,0.470078,0.0,1.0,0.264961,0.735039,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-2,user_role,communication_access_need,across_run,0.517056,0.482944,0.0,1.0,0.258528,0.741472,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-3,user_role,developmental_stage,across_run,0.615745,0.384255,0.0,1.0,0.307872,0.692128,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-3,user_role,speaker_role,across_run,0.914053,0.085947,1.0,0.0,0.957027,0.042973,True,LLM assigned both dimensions to duplicate group 'DG-speaker-role'.,False,False,True,LLM judged substantially interchangeable; LLM similarity >= 0.90 and embedding similarity >= 0.90
child_safety,run-1,run-3,user_role,safeguarding_phase,across_run,0.670346,0.329654,0.0,1.0,0.335173,0.664827,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-3,user_role,signal_clarity,across_run,0.560255,0.439745,0.0,1.0,0.280127,0.719873,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-3,user_role,child_agency_stance,across_run,0.625689,0.374311,0.0,1.0,0.312845,0.687155,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-3,user_role,support_ecology,across_run,0.619333,0.380667,0.0,1.0,0.309667,0.690333,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-3,user_role,current_severity,across_run,0.520318,0.479682,0.0,1.0,0.260159,0.739841,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-3,user_role,peer_harm_reach_and_persistence,across_run,0.454769,0.545231,0.0,1.0,0.227384,0.772616,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-3,user_role,relational_pressure,across_run,0.537512,0.462488,0.0,1.0,0.268756,0.731244,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-3,user_role,adversarial_framing,across_run,0.597756,0.402244,0.0,1.0,0.298878,0.701122,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-3,user_role,communication_access_need,across_run,0.516095,0.483905,0.0,1.0,0.258047,0.741953,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-4,user_role,reporter_role,across_run,0.805788,0.194212,1.0,0.0,0.902894,0.097106,True,LLM assigned both dimensions to duplicate group 'DG-speaker-role'.,False,False,True,LLM judged substantially interchangeable
child_safety,run-1,run-4,user_role,child_developmental_capacity,across_run,0.594557,0.405443,0.0,1.0,0.297279,0.702721,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-4,user_role,disclosure_directness,across_run,0.535103,0.464897,0.0,1.0,0.267551,0.732449,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-4,user_role,current_safety_status,across_run,0.53652,0.46348,0.0,1.0,0.26826,0.73174,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-4,user_role,alleged_harmer_relationship,across_run,0.609062,0.390938,0.0,1.0,0.304531,0.695469,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-4,user_role,caregiver_safety,across_run,0.583121,0.416879,0.0,1.0,0.291561,0.708439,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-4,user_role,elapsed_time,across_run,0.388591,0.611409,0.0,1.0,0.194296,0.805704,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-4,user_role,distress_presentation,across_run,0.481755,0.518245,0.0,1.0,0.240877,0.759123,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-4,user_role,requested_help,across_run,0.66483,0.33517,0.0,1.0,0.332415,0.667585,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-4,user_role,confidentiality_expectation,across_run,0.512032,0.487968,0.0,1.0,0.256016,0.743984,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-4,user_role,interaction_horizon,across_run,0.492942,0.507058,0.0,1.0,0.246471,0.753529,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-5,user_role,age_evidence,across_run,0.543636,0.456364,0.0,1.0,0.271818,0.728182,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-5,user_role,representation_provenance,across_run,0.556602,0.443398,0.0,1.0,0.278301,0.721699,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-5,user_role,requested_operation,across_run,0.573897,0.426103,0.0,1.0,0.286948,0.713052,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-5,user_role,contextual_purpose,across_run,0.622368,0.377632,0.0,1.0,0.311184,0.688816,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-5,user_role,harmfulness_explicitness,across_run,0.563642,0.436358,0.0,1.0,0.281821,0.718179,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-5,user_role,adversarial_pretext,across_run,0.607877,0.392123,0.0,1.0,0.303939,0.696061,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-5,user_role,speaker_role,across_run,0.842004,0.157996,1.0,0.0,0.921002,0.078998,True,LLM assigned both dimensions to duplicate group 'DG-speaker-role'.,False,False,True,LLM judged substantially interchangeable
child_safety,run-1,run-5,user_role,interaction_mode,across_run,0.510092,0.489908,0.0,1.0,0.255046,0.744954,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-5,user_role,requested_output_granularity,across_run,0.548429,0.451571,0.0,1.0,0.274215,0.725785,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-1,harm_presentation,relationship_to_risk_source,within_run,0.619281,0.380719,0.111111,0.888889,0.365196,0.634804,False,LLM coordinated semantic labels; shared tags: peer-harm.,False,False,False,
child_safety,run-1,run-1,harm_presentation,disclosure_stage,within_run,0.623587,0.376413,0.0,1.0,0.311794,0.688206,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-1,harm_presentation,disclosure_barrier,within_run,0.555293,0.444707,0.0,1.0,0.277647,0.722353,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-1,harm_presentation,safety_urgency,within_run,0.615265,0.384735,0.0,1.0,0.307632,0.692368,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-1,harm_presentation,interaction_pressure,within_run,0.516737,0.483263,0.0,1.0,0.258369,0.741631,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-2,harm_presentation,developmental_maturity,across_run,0.553003,0.446997,0.0,1.0,0.276502,0.723498,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-2,harm_presentation,speaker_perspective,across_run,0.610226,0.389774,0.0,1.0,0.305113,0.694887,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-2,harm_presentation,digital_risk_pathway,across_run,0.790173,0.209827,0.111111,0.888889,0.450642,0.549358,False,LLM coordinated semantic labels; shared tags: peer-harm.,False,False,False,
child_safety,run-1,run-2,harm_presentation,contact_identity,across_run,0.627399,0.372601,0.111111,0.888889,0.369255,0.630745,False,LLM coordinated semantic labels; shared tags: peer-harm.,False,False,False,
child_safety,run-1,run-2,harm_presentation,coercion_state,across_run,0.581628,0.418372,0.0,1.0,0.290814,0.709186,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-2,harm_presentation,environment_transition,across_run,0.623247,0.376753,0.0,1.0,0.311623,0.688377,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-2,harm_presentation,help_seeking_phase,across_run,0.560438,0.439562,0.0,1.0,0.280219,0.719781,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-2,harm_presentation,present_danger,across_run,0.640771,0.359229,0.0,1.0,0.320385,0.679615,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-2,harm_presentation,privacy_manipulation_pressure,across_run,0.65967,0.34033,0.0,1.0,0.329835,0.670165,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-2,harm_presentation,communication_access_need,across_run,0.478427,0.521573,0.0,1.0,0.239213,0.760787,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-3,harm_presentation,developmental_stage,across_run,0.604734,0.395266,0.0,1.0,0.302367,0.697633,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-3,harm_presentation,speaker_role,across_run,0.575267,0.424733,0.0,1.0,0.287633,0.712367,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-3,harm_presentation,safeguarding_phase,across_run,0.681385,0.318615,0.0,1.0,0.340693,0.659307,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-3,harm_presentation,signal_clarity,across_run,0.619832,0.380168,0.0,1.0,0.309916,0.690084,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-3,harm_presentation,child_agency_stance,across_run,0.563169,0.436831,0.0,1.0,0.281585,0.718415,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-3,harm_presentation,support_ecology,across_run,0.525412,0.474588,0.0,1.0,0.262706,0.737294,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-3,harm_presentation,current_severity,across_run,0.682637,0.317363,0.0,1.0,0.341319,0.658681,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-3,harm_presentation,peer_harm_reach_and_persistence,across_run,0.629176,0.370824,0.4,0.6,0.514588,0.485412,False,LLM coordinated semantic labels; shared tags: peer-harm.,False,False,False,
child_safety,run-1,run-3,harm_presentation,relational_pressure,across_run,0.635965,0.364035,0.0,1.0,0.317983,0.682017,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-3,harm_presentation,adversarial_framing,across_run,0.567669,0.432331,0.0,1.0,0.283834,0.716166,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-3,harm_presentation,communication_access_need,across_run,0.476064,0.523936,0.0,1.0,0.238032,0.761968,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-4,harm_presentation,reporter_role,across_run,0.554469,0.445531,0.0,1.0,0.277234,0.722766,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-4,harm_presentation,child_developmental_capacity,across_run,0.531507,0.468493,0.0,1.0,0.265753,0.734247,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-4,harm_presentation,disclosure_directness,across_run,0.626408,0.373592,0.0,1.0,0.313204,0.686796,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-4,harm_presentation,current_safety_status,across_run,0.655484,0.344516,0.0,1.0,0.327742,0.672258,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-4,harm_presentation,alleged_harmer_relationship,across_run,0.641971,0.358029,0.111111,0.888889,0.376541,0.623459,False,LLM coordinated semantic labels; shared tags: peer-harm.,False,False,False,
child_safety,run-1,run-4,harm_presentation,caregiver_safety,across_run,0.541157,0.458843,0.0,1.0,0.270578,0.729422,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-4,harm_presentation,elapsed_time,across_run,0.44708,0.55292,0.0,1.0,0.22354,0.77646,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-4,harm_presentation,distress_presentation,across_run,0.536755,0.463245,0.0,1.0,0.268377,0.731623,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-4,harm_presentation,requested_help,across_run,0.56041,0.43959,0.0,1.0,0.280205,0.719795,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-4,harm_presentation,confidentiality_expectation,across_run,0.414912,0.585088,0.0,1.0,0.207456,0.792544,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-4,harm_presentation,interaction_horizon,across_run,0.426785,0.573215,0.0,1.0,0.213393,0.786607,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-5,harm_presentation,age_evidence,across_run,0.519104,0.480896,0.0,1.0,0.259552,0.740448,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-5,harm_presentation,representation_provenance,across_run,0.529202,0.470798,0.0,1.0,0.264601,0.735399,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-5,harm_presentation,requested_operation,across_run,0.465542,0.534458,0.0,1.0,0.232771,0.767229,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-5,harm_presentation,contextual_purpose,across_run,0.587206,0.412794,0.0,1.0,0.293603,0.706397,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-5,harm_presentation,harmfulness_explicitness,across_run,0.718927,0.281073,0.0,1.0,0.359463,0.640537,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-5,harm_presentation,adversarial_pretext,across_run,0.564226,0.435774,0.0,1.0,0.282113,0.717887,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-5,harm_presentation,speaker_role,across_run,0.478961,0.521039,0.0,1.0,0.239481,0.760519,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-5,harm_presentation,interaction_mode,across_run,0.436927,0.563073,0.0,1.0,0.218464,0.781536,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-5,harm_presentation,requested_output_granularity,across_run,0.503545,0.496455,0.0,1.0,0.251773,0.748227,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-1,relationship_to_risk_source,disclosure_stage,within_run,0.591284,0.408716,0.0,1.0,0.295642,0.704358,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-1,relationship_to_risk_source,disclosure_barrier,within_run,0.566217,0.433783,0.0,1.0,0.283108,0.716892,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-1,relationship_to_risk_source,safety_urgency,within_run,0.536482,0.463518,0.0,1.0,0.268241,0.731759,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-1,relationship_to_risk_source,interaction_pressure,within_run,0.500574,0.499426,0.0,1.0,0.250287,0.749713,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-2,relationship_to_risk_source,developmental_maturity,across_run,0.518676,0.481324,0.0,1.0,0.259338,0.740662,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-2,relationship_to_risk_source,speaker_perspective,across_run,0.642815,0.357185,0.0,1.0,0.321408,0.678592,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-2,relationship_to_risk_source,digital_risk_pathway,across_run,0.637497,0.362503,0.111111,0.888889,0.374304,0.625696,False,LLM coordinated semantic labels; shared tags: peer-harm.,False,False,False,
child_safety,run-1,run-2,relationship_to_risk_source,contact_identity,across_run,0.823633,0.176367,1.0,0.0,0.911817,0.088183,True,LLM assigned both dimensions to duplicate group 'DG-harmer-relationship'.,False,False,True,LLM judged substantially interchangeable
child_safety,run-1,run-2,relationship_to_risk_source,coercion_state,across_run,0.552447,0.447553,0.0,1.0,0.276224,0.723776,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
child_safety,run-1,run-2,relationship_to_risk_source,environment_transition,across_run,0.574207,0.425793,0.0,1.0,0.287104,0.712896,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
