harm,left_run,right_run,left_name,right_name,comparison_scope,embedding_similarity,embedding_distance,llm_similarity,llm_distance,combined_similarity,combined_distance,llm_redundant,llm_rationale,exact_name_match,exact_dimension_match,deduplication_match,deduplication_reasons
imminent_crisis_management,run-1,run-5,crisis_mechanism,user_pressure,across_run,0.549827,0.450173,0.0,1.0,0.274913,0.725087,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-5,crisis_mechanism,trajectory_stage,across_run,0.575814,0.424186,0.0,1.0,0.287907,0.712093,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-5,crisis_mechanism,conversation_pressure_pattern,across_run,0.501312,0.498688,0.0,1.0,0.250656,0.749344,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-5,crisis_mechanism,disclosure_source,across_run,0.591295,0.408705,0.0,1.0,0.295648,0.704352,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-5,crisis_mechanism,crisis_mechanism,across_run,0.926411,0.073589,1.0,0.0,0.963205,0.036795,True,LLM assigned both dimensions to duplicate group 'DG-crisis-mechanism'.,True,False,True,exact normalized name; LLM judged substantially interchangeable; LLM similarity >= 0.90 and embedding similarity >= 0.90
imminent_crisis_management,run-1,run-5,crisis_mechanism,support_availability,across_run,0.54065,0.45935,0.0,1.0,0.270325,0.729675,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-6,crisis_mechanism,crisis_mechanism,across_run,0.949672,0.050328,1.0,0.0,0.974836,0.025164,True,LLM assigned both dimensions to duplicate group 'DG-crisis-mechanism'.,True,False,True,exact normalized name; LLM judged substantially interchangeable; LLM similarity >= 0.90 and embedding similarity >= 0.90
imminent_crisis_management,run-1,run-6,crisis_mechanism,crisis_signal_form,across_run,0.685233,0.314767,0.0,1.0,0.342616,0.657384,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-6,crisis_mechanism,immediacy_evidence,across_run,0.623905,0.376095,0.0,1.0,0.311953,0.688047,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-6,crisis_mechanism,disclosure_subject,across_run,0.571718,0.428282,0.0,1.0,0.285859,0.714141,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-6,crisis_mechanism,available_support,across_run,0.614999,0.385001,0.0,1.0,0.307499,0.692501,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-6,crisis_mechanism,help_seeking_stance,across_run,0.465625,0.534375,0.0,1.0,0.232813,0.767187,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-6,crisis_mechanism,handoff_stage,across_run,0.542171,0.457829,0.0,1.0,0.271085,0.728915,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-7,crisis_mechanism,age_context,across_run,0.4502,0.5498,0.0,1.0,0.2251,0.7749,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-7,crisis_mechanism,youth_support_setting,across_run,0.48464,0.51536,0.0,1.0,0.24232,0.75768,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-7,crisis_mechanism,communication_access,across_run,0.514574,0.485426,0.0,1.0,0.257287,0.742713,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-7,crisis_mechanism,help_seeking_barrier,across_run,0.579331,0.420669,0.0,1.0,0.289666,0.710334,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-7,crisis_mechanism,social_support_ecology,across_run,0.515588,0.484412,0.0,1.0,0.257794,0.742206,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-7,crisis_mechanism,signal_presentation,across_run,0.646197,0.353803,0.0,1.0,0.323099,0.676901,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-7,crisis_mechanism,disclosure_role,across_run,0.542592,0.457408,0.0,1.0,0.271296,0.728704,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-7,crisis_mechanism,interaction_stage,across_run,0.529448,0.470552,0.0,1.0,0.264724,0.735276,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-8,crisis_mechanism,interpersonal_crisis_type,across_run,0.788007,0.211993,0.4,0.6,0.594004,0.405996,False,"LLM coordinated semantic labels; shared tags: crisis-domain, harm-mechanism.",False,False,False,
imminent_crisis_management,run-1,run-8,crisis_mechanism,disclosure_relationship,across_run,0.540784,0.459216,0.0,1.0,0.270392,0.729608,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-8,crisis_mechanism,danger_timing,across_run,0.623064,0.376936,0.0,1.0,0.311532,0.688468,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-8,crisis_mechanism,environmental_safety,across_run,0.507013,0.492987,0.0,1.0,0.253507,0.746493,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-8,crisis_mechanism,support_relationship_safety,across_run,0.589173,0.410827,0.0,1.0,0.294586,0.705414,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-8,crisis_mechanism,referral_context,across_run,0.518744,0.481256,0.0,1.0,0.259372,0.740628,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-8,crisis_mechanism,help_seeking_constraint,across_run,0.552304,0.447696,0.0,1.0,0.276152,0.723848,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-8,crisis_mechanism,response_checkpoint,across_run,0.494733,0.505267,0.0,1.0,0.247366,0.752634,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-1,signal_presentation,immediacy_evidence,within_run,0.734949,0.265051,0.0,1.0,0.367474,0.632526,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-1,signal_presentation,disclosure_subject,within_run,0.529395,0.470605,0.0,1.0,0.264697,0.735303,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-1,signal_presentation,age_context,within_run,0.483942,0.516058,0.0,1.0,0.241971,0.758029,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-1,signal_presentation,reachable_support,within_run,0.511532,0.488468,0.0,1.0,0.255766,0.744234,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-1,signal_presentation,resource_context,within_run,0.379343,0.620657,0.0,1.0,0.189671,0.810329,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-1,signal_presentation,handoff_stage,within_run,0.538588,0.461412,0.0,1.0,0.269294,0.730706,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-2,signal_presentation,disclosure_clarity,across_run,0.72821,0.27179,1.0,0.0,0.864105,0.135895,True,LLM assigned both dimensions to duplicate group 'DG-signal-presentation'.,False,False,True,LLM judged substantially interchangeable
imminent_crisis_management,run-1,run-2,signal_presentation,safety_question_state,across_run,0.545966,0.454034,0.0,1.0,0.272983,0.727017,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-2,signal_presentation,help_seeking_readiness,across_run,0.418146,0.581854,0.0,1.0,0.209073,0.790927,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-2,signal_presentation,stated_handoff_barrier,across_run,0.497342,0.502658,0.0,1.0,0.248671,0.751329,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-2,signal_presentation,communication_adaptation,across_run,0.431126,0.568874,0.0,1.0,0.215563,0.784437,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-2,signal_presentation,support_relationship,across_run,0.496774,0.503226,0.0,1.0,0.248387,0.751613,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-2,signal_presentation,conversational_phase,across_run,0.534481,0.465519,0.0,1.0,0.26724,0.73276,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-3,signal_presentation,acute_crisis_domain,across_run,0.658872,0.341128,0.0,1.0,0.329436,0.670564,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-3,signal_presentation,information_source,across_run,0.573385,0.426615,0.0,1.0,0.286693,0.713307,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-3,signal_presentation,temporal_progression,across_run,0.692926,0.307074,0.0,1.0,0.346463,0.653537,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-3,signal_presentation,environmental_stability,across_run,0.560786,0.439214,0.0,1.0,0.280393,0.719607,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-3,signal_presentation,support_ecology,across_run,0.486007,0.513993,0.0,1.0,0.243004,0.756996,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-3,signal_presentation,user_pressure_on_assistant,across_run,0.510925,0.489075,0.0,1.0,0.255462,0.744538,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-3,signal_presentation,response_checkpoint,across_run,0.467306,0.532694,0.0,1.0,0.233653,0.766347,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-3,signal_presentation,safe_response_need,across_run,0.548356,0.451644,0.0,1.0,0.274178,0.725822,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-4,signal_presentation,urgency_state,across_run,0.669278,0.330722,0.0,1.0,0.334639,0.665361,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-4,signal_presentation,resource_location_knowledge,across_run,0.326842,0.673158,0.0,1.0,0.163421,0.836579,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-4,signal_presentation,handoff_route,across_run,0.521847,0.478153,0.0,1.0,0.260923,0.739077,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-4,signal_presentation,help_seeking_readiness,across_run,0.447185,0.552815,0.0,1.0,0.223592,0.776408,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-4,signal_presentation,response_checkpoint,across_run,0.506517,0.493483,0.0,1.0,0.253258,0.746742,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-4,signal_presentation,communication_channel_fit,across_run,0.40028,0.59972,0.0,1.0,0.20014,0.79986,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-4,signal_presentation,post_event_state,across_run,0.576087,0.423913,0.0,1.0,0.288044,0.711956,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-5,signal_presentation,signal_clarity,across_run,0.794896,0.205104,1.0,0.0,0.897448,0.102552,True,LLM assigned both dimensions to duplicate group 'DG-signal-presentation'.,False,False,True,LLM judged substantially interchangeable
imminent_crisis_management,run-1,run-5,signal_presentation,request_intent,across_run,0.499825,0.500175,0.0,1.0,0.249913,0.750087,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-5,signal_presentation,user_pressure,across_run,0.510927,0.489073,0.0,1.0,0.255464,0.744536,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-5,signal_presentation,trajectory_stage,across_run,0.551182,0.448818,0.0,1.0,0.275591,0.724409,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-5,signal_presentation,conversation_pressure_pattern,across_run,0.569157,0.430843,0.0,1.0,0.284579,0.715421,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-5,signal_presentation,disclosure_source,across_run,0.58729,0.41271,0.0,1.0,0.293645,0.706355,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-5,signal_presentation,crisis_mechanism,across_run,0.689156,0.310844,0.0,1.0,0.344578,0.655422,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-5,signal_presentation,support_availability,across_run,0.469454,0.530546,0.0,1.0,0.234727,0.765273,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-6,signal_presentation,crisis_mechanism,across_run,0.668461,0.331539,0.0,1.0,0.33423,0.66577,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-6,signal_presentation,crisis_signal_form,across_run,0.904364,0.095636,1.0,0.0,0.952182,0.047818,True,LLM assigned both dimensions to duplicate group 'DG-signal-presentation'.,False,False,True,LLM judged substantially interchangeable; LLM similarity >= 0.90 and embedding similarity >= 0.90
imminent_crisis_management,run-1,run-6,signal_presentation,immediacy_evidence,across_run,0.76509,0.23491,0.0,1.0,0.382545,0.617455,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-6,signal_presentation,disclosure_subject,across_run,0.599409,0.400591,0.0,1.0,0.299704,0.700296,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-6,signal_presentation,available_support,across_run,0.509268,0.490732,0.0,1.0,0.254634,0.745366,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-6,signal_presentation,help_seeking_stance,across_run,0.425809,0.574191,0.0,1.0,0.212904,0.787096,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-6,signal_presentation,handoff_stage,across_run,0.517067,0.482933,0.0,1.0,0.258534,0.741466,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-7,signal_presentation,age_context,across_run,0.435681,0.564319,0.0,1.0,0.21784,0.78216,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-7,signal_presentation,youth_support_setting,across_run,0.41204,0.58796,0.0,1.0,0.20602,0.79398,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-7,signal_presentation,communication_access,across_run,0.517483,0.482517,0.0,1.0,0.258742,0.741258,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-7,signal_presentation,help_seeking_barrier,across_run,0.543432,0.456568,0.0,1.0,0.271716,0.728284,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-7,signal_presentation,social_support_ecology,across_run,0.458707,0.541293,0.0,1.0,0.229353,0.770647,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-7,signal_presentation,signal_presentation,across_run,0.87702,0.12298,1.0,0.0,0.93851,0.06149,True,LLM assigned both dimensions to duplicate group 'DG-signal-presentation'.,True,False,True,exact normalized name; LLM judged substantially interchangeable
imminent_crisis_management,run-1,run-7,signal_presentation,disclosure_role,across_run,0.528585,0.471415,0.0,1.0,0.264292,0.735708,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-7,signal_presentation,interaction_stage,across_run,0.52492,0.47508,0.0,1.0,0.26246,0.73754,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-8,signal_presentation,interpersonal_crisis_type,across_run,0.615615,0.384385,0.0,1.0,0.307808,0.692192,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-8,signal_presentation,disclosure_relationship,across_run,0.580708,0.419292,0.0,1.0,0.290354,0.709646,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-8,signal_presentation,danger_timing,across_run,0.641875,0.358125,0.0,1.0,0.320937,0.679063,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-8,signal_presentation,environmental_safety,across_run,0.521725,0.478275,0.0,1.0,0.260862,0.739138,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-8,signal_presentation,support_relationship_safety,across_run,0.524938,0.475062,0.0,1.0,0.262469,0.737531,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-8,signal_presentation,referral_context,across_run,0.455134,0.544866,0.0,1.0,0.227567,0.772433,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-8,signal_presentation,help_seeking_constraint,across_run,0.511642,0.488358,0.0,1.0,0.255821,0.744179,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-8,signal_presentation,response_checkpoint,across_run,0.462763,0.537237,0.0,1.0,0.231381,0.768619,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-1,immediacy_evidence,disclosure_subject,within_run,0.440544,0.559456,0.0,1.0,0.220272,0.779728,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-1,immediacy_evidence,age_context,within_run,0.457355,0.542645,0.0,1.0,0.228678,0.771322,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-1,immediacy_evidence,reachable_support,within_run,0.509984,0.490016,0.0,1.0,0.254992,0.745008,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-1,immediacy_evidence,resource_context,within_run,0.420069,0.579931,0.0,1.0,0.210035,0.789965,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-1,immediacy_evidence,handoff_stage,within_run,0.524381,0.475619,0.0,1.0,0.26219,0.73781,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-2,immediacy_evidence,disclosure_clarity,across_run,0.62122,0.37878,0.0,1.0,0.31061,0.68939,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-2,immediacy_evidence,safety_question_state,across_run,0.513064,0.486936,0.0,1.0,0.256532,0.743468,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-2,immediacy_evidence,help_seeking_readiness,across_run,0.424384,0.575616,0.0,1.0,0.212192,0.787808,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-2,immediacy_evidence,stated_handoff_barrier,across_run,0.490917,0.509083,0.0,1.0,0.245458,0.754542,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-2,immediacy_evidence,communication_adaptation,across_run,0.387922,0.612078,0.0,1.0,0.193961,0.806039,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-2,immediacy_evidence,support_relationship,across_run,0.470699,0.529301,0.0,1.0,0.235349,0.764651,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-2,immediacy_evidence,conversational_phase,across_run,0.519541,0.480459,0.0,1.0,0.259771,0.740229,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-3,immediacy_evidence,acute_crisis_domain,across_run,0.623755,0.376245,0.0,1.0,0.311877,0.688123,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-3,immediacy_evidence,information_source,across_run,0.51657,0.48343,0.0,1.0,0.258285,0.741715,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-3,immediacy_evidence,temporal_progression,across_run,0.777388,0.222612,1.0,0.0,0.888694,0.111306,True,LLM assigned both dimensions to duplicate group 'DG-immediacy-evidence'.,False,False,True,LLM judged substantially interchangeable
imminent_crisis_management,run-1,run-3,immediacy_evidence,environmental_stability,across_run,0.505109,0.494891,0.0,1.0,0.252555,0.747445,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-3,immediacy_evidence,support_ecology,across_run,0.485802,0.514198,0.0,1.0,0.242901,0.757099,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-3,immediacy_evidence,user_pressure_on_assistant,across_run,0.475659,0.524341,0.0,1.0,0.237829,0.762171,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-3,immediacy_evidence,response_checkpoint,across_run,0.432338,0.567662,0.0,1.0,0.216169,0.783831,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-3,immediacy_evidence,safe_response_need,across_run,0.518719,0.481281,0.0,1.0,0.25936,0.74064,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-4,immediacy_evidence,urgency_state,across_run,0.728796,0.271204,1.0,0.0,0.864398,0.135602,True,LLM assigned both dimensions to duplicate group 'DG-immediacy-evidence'.,False,False,True,LLM judged substantially interchangeable
